StateFIPCode,ZipCode,StateAbbr,City,Longitude,Latitude,Population,AllocationPercentage
55,54151,WI,NIAGARA,88.03092700,45.76534300,4123,.0008430000
55,54153,WI,OCONTO,87.89172800,44.89135900,6710,.0013720000
55,54154,WI,OCONTO FALLS,88.15552800,44.87549900,4481,.0009160000
55,54155,WI,ONEIDA,88.18585100,44.51664100,3674,.0007510000
55,54156,WI,PEMBINE,87.97036300,45.60739800,1443,.0002950000
55,54157,WI,PESHTIGO,87.72979500,45.04577800,4956,.0010130000
55,54159,WI,PORTERFIELD,87.80624300,45.19339900,1974,.0004040000
55,54161,WI,POUND,88.13962100,45.12731700,2084,.0004260000
55,54162,WI,PULASKI,88.26344700,44.66112000,6933,.0014170000
55,54165,WI,SEYMOUR,88.31724300,44.50909600,5744,.0011740000
55,54166,WI,SHAWANO,88.60359900,44.78513300,13367,.0027330000
55,54170,WI,SHIOCTON,88.55623600,44.49720200,3708,.0007580000
55,54171,WI,SOBIESKI,88.10760500,44.71049500,1644,.0003360000
55,54174,WI,SURING,88.36276700,45.01855100,2591,.0005300000
55,54175,WI,TOWNSEND,88.61074300,45.31481900,729,.0001490000
55,54176,WI,UNDERHILL,88.16889800,44.73183600,69,.0000140000
55,54177,WI,WAUSAUKEE,87.90987700,45.34950700,2875,.0005880000
55,54180,WI,WRIGHTSTOWN,88.12176900,44.33837700,2359,.0004820000
55,54201,WI,ALGOMA,87.45779200,44.61005100,5387,.0011010000
55,54202,WI,BAILEYS HARBOR,87.16762600,45.05654900,1167,.0002390000
55,54204,WI,BRUSSELS,87.62252000,44.74755800,1785,.0003650000
55,54205,WI,CASCO,87.62312200,44.58328000,2066,.0004220000
55,54206,WI,CATO,87.86468800,44.14852100,1097,.0002240000
55,54208,WI,DENMARK,87.82703600,44.35939200,3968,.0008110000
55,54209,WI,EGG HARBOR,87.28052100,45.01003900,738,.0001510000
55,54210,WI,ELLISON BAY,87.05120900,45.25720600,804,.0001640000
55,54212,WI,FISH CREEK,87.20643200,45.11554000,1200,.0002450000
55,54213,WI,FORESTVILLE,87.49283200,44.69686300,1680,.0003430000
55,54214,WI,FRANCIS CREEK,87.72000700,44.19996400,562,.0001150000
55,54215,WI,KELLNERSVILLE,87.80359600,44.22493000,350,.0000720000
55,54216,WI,KEWAUNEE,87.55944200,44.44014300,6262,.0012800000
55,54217,WI,LUXEMBURG,87.71560600,44.55061200,5188,.0010610000
55,54220,WI,MANITOWOC,87.68230300,44.09712200,39178,.0080090000
55,54227,WI,MARIBEL,87.80548200,44.28515100,2251,.0004600000
55,54228,WI,MISHICOT,87.64470300,44.26094200,3245,.0006630000
55,54229,WI,NEW FRANKEN,87.82348200,44.55919300,2640,.0005400000
55,54230,WI,REEDSVILLE,87.96602800,44.15756600,3073,.0006280000
55,54232,WI,SAINT NAZIANZ,87.92290600,44.00642500,680,.0001390000
55,54234,WI,SISTER BAY,87.11386500,45.18754400,1376,.0002810000
55,54235,WI,STURGEON BAY,87.37531100,44.84384000,16149,.0033010000
55,54241,WI,TWO RIVERS,87.58550400,44.16600800,16768,.0034280000
55,54245,WI,VALDERS,87.88118300,44.04197700,2056,.0004200000
55,54246,WI,WASHINGTON ISLAN,86.91366400,45.37404200,623,.0001270000
55,54247,WI,WHITELAW,87.82669800,44.15726900,1402,.0002870000
55,54301,WI,ALLOUEZ,88.01686800,44.48531300,25108,.0051330000
55,54302,WI,GREEN BAY,87.97713600,44.50250800,27273,.0055750000
55,54303,WI,HOWARD,88.04526200,44.53014600,27046,.0055290000
55,54304,WI,ASHWAUBENON,88.06679900,44.50552500,31339,.0064060000
55,54311,WI,GREEN BAY,87.92668500,44.49140500,19373,.0039600000
55,54313,WI,GREEN BAY,88.10205400,44.54628900,23360,.0047750000
55,54401,WI,WAUSAU,89.63395500,44.96343300,51083,.0104430000
55,54405,WI,ABBOTSFORD,90.29943800,44.96405700,2480,.0005070000
55,54406,WI,AMHERST,89.30348200,44.42305200,2885,.0005900000
55,54407,WI,AMHERST JUNCTION,89.30375400,44.50645800,1448,.0002960000
55,54408,WI,ANIWA,89.26825400,45.01039000,1510,.0003090000
55,54409,WI,ANTIGO,89.14187100,45.13136200,13087,.0026750000
55,54410,WI,ARPIN,90.03704900,44.54194000,2301,.0004700000
55,54411,WI,HAMBURG,90.06261200,45.03203700,4263,.0008710000
55,54412,WI,AUBURNDALE,90.01357700,44.63783600,1667,.0003410000
55,54413,WI,BABCOCK,90.09857400,44.30306400,409,.0000840000
55,54414,WI,BIRNAMWOOD,89.21243300,44.92689600,2464,.0005040000
55,54416,WI,BOWLER,88.97607100,44.93366700,2777,.0005680000
55,54418,WI,BRYANT,88.99832500,45.20296200,1029,.0002100000
55,54419,WI,CHELSEA,90.30368500,45.28816600,122,.0000250000
55,54420,WI,CHILI,90.35995200,44.63013500,728,.0001490000
55,54421,WI,COLBY,90.31443200,44.91165100,3621,.0007400000
55,54422,WI,CURTISS,90.45922300,44.96018600,1111,.0002270000
55,54423,WI,CUSTER,89.41527500,44.56622000,2010,.0004110000
55,54424,WI,DEERBROOK,89.18725700,45.23679100,902,.0001840000
55,54425,WI,DORCHESTER,90.35964800,45.00419200,1860,.0003800000
55,54426,WI,FENWOOD,89.99802900,44.90383100,3810,.0007790000
55,54427,WI,ELAND,89.24611700,44.83088800,1278,.0002610000
55,54428,WI,ELCHO,89.15157000,45.44090600,988,.0002020000
55,54430,WI,ELTON,88.88374300,45.15621600,135,.0000280000
55,54433,WI,GILMAN,90.82567200,45.18906000,1780,.0003640000
55,54435,WI,GLEASON,89.47526400,45.33842800,2347,.0004800000
55,54436,WI,GRANTON,90.44838300,44.56055800,2072,.0004240000
55,54437,WI,GREENWOOD,90.62291300,44.74037300,3029,.0006190000
55,54440,WI,HATLEY,89.37772800,44.82563800,2129,.0004350000
55,54441,WI,HEWITT,90.10305400,44.64365100,595,.0001220000
55,54442,WI,IRMA,89.66113800,45.34848300,1006,.0002060000
55,54443,WI,JUNCTION CITY,89.74375800,44.59634000,2396,.0004900000
55,54445,WI,LILY,88.83845100,45.31872300,196,.0000400000
55,54446,WI,LOYAL,90.49223800,44.72724300,3809,.0007790000
55,54447,WI,LUBLIN,90.73367800,45.07393300,564,.0001150000
55,54448,WI,MARATHON,89.82994800,44.96566400,5202,.0010630000
55,54449,WI,MARSHFIELD,90.17845000,44.66145300,25791,.0052720000
55,54451,WI,MEDFORD,90.35030600,45.15118500,10388,.0021240000
55,54452,WI,MERRILL,89.69069600,45.18092400,17891,.0036570000
55,54454,WI,MILLADORE,89.88753200,44.60441600,1347,.0002750000
55,54455,WI,MOSINEE,89.68449100,44.79973600,13664,.0027930000
55,54456,WI,NEILLSVILLE,90.61119700,44.54942900,4904,.0010020000
55,54457,WI,NEKOOSA,89.88139400,44.28197900,7312,.0014950000
55,54459,WI,OGEMA,90.25651300,45.43918700,1459,.0002980000
55,54460,WI,OWEN,90.54690000,44.95781700,1759,.0003600000
55,54462,WI,PEARSON,89.07582400,45.38811900,679,.0001390000
55,54463,WI,PELICAN LAKE,89.18170700,45.50488600,635,.0001300000
55,54465,WI,PICKEREL,88.91365000,45.35665800,269,.0000550000
55,54466,WI,PITTSVILLE,90.18917400,44.43747000,2754,.0005630000
55,54467,WI,PLOVER,89.54280500,44.45067300,6142,.0012560000
55,54469,WI,PORT EDWARDS,89.86524600,44.34970500,1828,.0003740000
55,54470,WI,RIB LAKE,90.17632200,45.29837600,2002,.0004090000
55,54471,WI,RINGLE,89.43284500,44.92383000,1370,.0002800000
55,54473,WI,ROSHOLT,89.33563700,44.66222400,3147,.0006430000
55,54474,WI,ROTHSCHILD,89.61926200,44.88429000,3867,.0007910000
55,54475,WI,RUDOLPH,89.80025200,44.47406100,1648,.0003370000
55,54476,WI,SCHOFIELD,89.58178900,44.90640700,12583,.0025720000
55,54479,WI,SPENCER,90.31140600,44.73914800,2997,.0006130000
55,54480,WI,STETSONVILLE,90.28293100,45.07923000,1241,.0002540000
55,54481,WI,STEVENS POINT,89.55876400,44.52122100,38950,.0079620000
55,54484,WI,STRATFORD,90.05831700,44.78987800,4201,.0008590000
55,54485,WI,SUMMIT LAKE,89.18074300,45.32041400,616,.0001260000
55,54486,WI,TIGERTON,89.05689300,44.72993800,3310,.0006770000
55,54487,WI,TOMAHAWK,89.72726900,45.49630800,8130,.0016620000
55,54488,WI,UNITY,90.32207400,44.82267600,1797,.0003670000
55,54489,WI,VESPER,89.98255300,44.46765600,1616,.0003300000
55,54490,WI,WESTBORO,90.30719400,45.34453900,766,.0001570000
55,54491,WI,WHITE LAKE,88.75548900,45.17146500,1324,.0002710000
55,54493,WI,WILLARD,90.74989700,44.72737800,682,.0001390000
55,54494,WI,WISCONSIN RAPIDS,89.80622900,44.37580300,33296,.0068070000
55,54498,WI,WITHEE,90.60486200,44.97572600,2286,.0004670000
55,54499,WI,WITTENBERG,89.16647900,44.82324700,1850,.0003780000
55,54501,WI,MONICO,89.40928500,45.64671800,19039,.0038920000
55,54511,WI,CAVOUR,88.88856600,45.65830900,1533,.0003130000
55,54512,WI,BOULDER JUNCTION,89.63245400,46.11118300,563,.0001150000
55,54513,WI,BRANTWOOD,90.11595200,45.55141300,540,.0001100000
55,54514,WI,BUTTERNUT,90.48211400,46.01835800,2054,.0004200000
55,54515,WI,CATAWBA,90.51456400,45.50812300,616,.0001260000
55,54517,WI,CLAM LAKE,90.88410700,46.24567500,2,.0000000000
55,54519,WI,CONOVER,89.23891900,46.04396800,1039,.0002120000
55,54520,WI,CRANDON,88.91161900,45.54155300,3419,.0006990000
55,54521,WI,EAGLE RIVER,89.25305800,45.91608400,6726,.0013750000
55,54524,WI,FIFIELD,90.42460000,45.86214800,496,.0001010000
55,54526,WI,INGRAM,90.85518300,45.48880700,949,.0001940000
55,54527,WI,GLIDDEN,90.58885600,46.13366800,1061,.0002170000
55,54529,WI,HARSHAW,89.65034600,45.67624400,854,.0001750000
55,54530,WI,HAWKINS,90.71137300,45.52412900,747,.0001530000
55,54531,WI,HAZELHURST,89.74783600,45.77446000,1057,.0002160000
55,54534,WI,HURLEY,90.19750000,46.44482000,2658,.0005430000
55,54536,WI,IRON BELT,90.32452800,46.39554500,265,.0000540000
55,54537,WI,KENNAN,90.59098700,45.53497000,628,.0001280000
55,54538,WI,LAC DU FLAMBEAU,89.89007800,45.97175000,2085,.0004260000
55,54539,WI,LAKE TOMAHAWK,89.58560900,45.80345500,1223,.0002500000
55,54540,WI,LAND O LAKES,89.32178700,46.15630500,742,.0001520000
55,54541,WI,LAONA,88.67152500,45.55341600,1823,.0003730000
55,54542,WI,ALVIN,88.69530800,45.92184100,550,.0001120000
55,54545,WI,MANITOWISH WATER,89.83076700,46.12390900,901,.0001840000
55,54546,WI,MELLEN,90.65523300,46.30065900,1752,.0003580000
55,54547,WI,MERCER,90.06791400,46.16959400,1321,.0002700000
55,54548,WI,MINOCQUA,89.75795400,45.87190900,3793,.0007750000
55,54550,WI,PENCE,90.24419500,46.42573600,1019,.0002080000
55,54552,WI,PARK FALLS,90.42464800,45.93634500,5316,.0010870000
55,54554,WI,PHELPS,89.08154700,46.06448100,1183,.0002420000
55,54555,WI,PHILLIPS,90.40413100,45.69746300,5155,.0010540000
55,54556,WI,PRENTICE,90.29421700,45.54820100,1177,.0002410000
55,54557,WI,WINCHESTER,89.77279500,46.22173500,735,.0001500000
55,54558,WI,SAINT GERMAIN,89.48655600,45.91831500,1201,.0002460000
55,54559,WI,SAXON,90.43827300,46.49585500,478,.0000980000
55,54560,WI,SAYNER,89.51943700,45.98666400,559,.0001140000
55,54562,WI,THREE LAKES,89.13279200,45.80463300,1755,.0003590000
55,54563,WI,TONY,90.98693800,45.47408200,814,.0001660000
55,54564,WI,TRIPOLI,89.98521800,45.58138700,374,.0000760000
55,54565,WI,UPSON,90.40513500,46.37612400,69,.0000140000
55,54566,WI,WABENO,88.66245600,45.43317200,1308,.0002670000
55,54568,WI,WOODRUFF,89.69545000,45.91858300,4088,.0008360000
55,54601,WI,LA CROSSE,91.21749400,43.79893800,48348,.0098840000
55,54603,WI,LA CROSSE,91.24843900,43.84867500,15292,.0031260000
55,54610,WI,ALMA,91.80793100,44.42943700,3824,.0007820000
55,54611,WI,ALMA CENTER,90.93560200,44.44521800,989,.0002020000
55,54612,WI,ARCADIA,91.48045300,44.25393700,4707,.0009620000
55,54613,WI,ARKDALE,89.89621500,44.05288600,1582,.0003230000
55,54614,WI,BANGOR,90.98088800,43.86869700,1952,.0003990000
55,54615,WI,BLACK RIVER FALL,90.84795200,44.29210100,8248,.0016860000
55,54616,WI,BLAIR,91.22350100,44.29684300,2347,.0004800000
55,54617,WI,BLOOM CITY,90.66645800,43.50903400,437,.0000890000
55,54618,WI,CUTLER,90.26886100,43.93670500,1613,.0003300000
55,54619,WI,CASHTON,90.76119700,43.74564900,1547,.0003160000
55,54621,WI,CHASEBURG,91.07993400,43.67937200,550,.0001120000
55,54622,WI,WAUMANDEE,91.85867700,44.25159100,2271,.0004640000
55,54623,WI,COON VALLEY,91.01433800,43.72178300,1402,.0002870000
55,54624,WI,VICTORY,91.19301500,43.49470700,1422,.0002910000
55,54625,WI,DODGE,91.52434100,44.12886000,397,.0000810000
55,54626,WI,EASTMAN,91.01927000,43.19592000,1064,.0002180000
55,54627,WI,ETTRICK,91.26354600,44.17242800,1644,.0003360000
55,54628,WI,FERRYVILLE,91.04457800,43.39585700,1411,.0002880000
55,54629,WI,FOUNTAIN CITY,91.67786100,44.13643600,2481,.0005070000
55,54630,WI,GALESVILLE,91.35878900,44.08884800,3111,.0006360000
55,54631,WI,GAYS MILLS,90.86763600,43.29363900,2577,.0005270000
55,54632,WI,GENOA,91.13499900,43.60513400,1432,.0002930000
55,54634,WI,YUBA,90.37059500,43.63500900,2309,.0004720000
55,54635,WI,NORTHFIELD,91.03908600,44.39777800,1513,.0003090000
55,54636,WI,HOLMEN,91.24970000,43.97612500,7098,.0014510000
55,54638,WI,KENDALL,90.41069100,43.81614000,1848,.0003780000
55,54639,WI,WEST LIMA,90.64825700,43.61695500,3280,.0006710000
55,54641,WI,MATHER,90.29526400,44.14770600,57,.0000120000
55,54642,WI,MELROSE,91.04446300,44.13815600,1806,.0003690000
55,54644,WI,MINDORO,91.06418100,44.02873000,1157,.0002370000
55,54646,WI,NECEDAH,90.05997600,44.03448100,2741,.0005600000
55,54648,WI,NORWALK,90.68013400,43.81282300,2360,.0004820000
55,54650,WI,ONALASKA,91.23141900,43.89739200,16435,.0033600000
55,54651,WI,ONTARIO,90.62053400,43.71719700,1032,.0002110000
55,54652,WI,READSTOWN,90.75787200,43.45079100,736,.0001500000
55,54653,WI,ROCKLAND,90.94884600,43.93815900,1486,.0003040000
55,54655,WI,SOLDIERS GROVE,90.76629300,43.39185700,1621,.0003310000
55,54656,WI,SPARTA,90.81456600,43.95404500,14151,.0028930000
55,54657,WI,STEUBEN,90.86087800,43.19546400,63,.0000130000
55,54658,WI,STODDARD,91.19188000,43.69122700,2116,.0004330000
55,54659,WI,TAYLOR,91.11275200,44.28985500,1205,.0002460000
55,54660,WI,WYEVILLE,90.49170400,43.99483300,14294,.0029220000
55,54661,WI,TREMPEALEAU,91.42820000,44.02184300,2370,.0004840000
55,54664,WI,VIOLA,90.65541600,43.50475800,718,.0001470000
55,54665,WI,VIROQUA,90.89386500,43.54419000,7071,.0014450000
55,54666,WI,WARRENS,90.49669200,44.15697000,1089,.0002230000
55,54667,WI,WESTBY,90.87403000,43.66312300,4290,.0008770000
55,54669,WI,WEST SALEM,91.08931100,43.90625300,5244,.0010720000
55,54670,WI,WILTON,90.51618500,43.83220900,1188,.0002430000
55,54701,WI,EAU CLAIRE,91.48768600,44.78397200,31593,.0064580000
55,54703,WI,EAU CLAIRE,91.49970100,44.82712200,38400,.0078500000
55,54720,WI,ALTOONA,91.43825000,44.80214200,6065,.0012400000
55,54721,WI,ARKANSAW,92.05664600,44.62665900,1099,.0002250000
55,54722,WI,AUGUSTA,91.12315400,44.69473700,3402,.0006950000
55,54723,WI,BAY CITY,92.44688900,44.61660000,1540,.0003150000
55,54724,WI,BLOOMER,91.48997400,45.10247700,6410,.0013100000
55,54725,WI,BOYCEVILLE,92.02480300,45.06423800,2520,.0005150000
55,54726,WI,BOYD,91.02935500,44.94373700,2549,.0005210000
55,54727,WI,CADOTT,91.16988400,44.96301400,4397,.0008990000
55,54728,WI,CHETEK,91.65415400,45.31704600,5453,.0011150000
55,54729,WI,CHIPPEWA FALLS,91.38437600,44.93220200,25627,.0052390000
55,54730,WI,COLFAX,91.73573700,44.99932600,4073,.0008330000
55,54731,WI,CONRATH,91.06213200,45.35328100,758,.0001550000
55,54732,WI,CORNELL,91.17325200,45.16191000,2799,.0005720000
55,54733,WI,DALLAS,91.83684400,45.25488300,973,.0001990000
55,54734,WI,DOWNING,92.11338400,45.10303200,1029,.0002100000
55,54736,WI,DURAND,91.92947600,44.63004200,3746,.0007660000
55,54737,WI,EAU GALLE,92.04081600,44.72143300,921,.0001880000
55,54738,WI,ELEVA,91.48037000,44.59849300,2291,.0004680000
55,54739,WI,ELK MOUND,91.67522900,44.86697300,3539,.0007230000
55,54740,WI,ELMWOOD,92.20219500,44.75608800,1759,.0003600000
55,54741,WI,FAIRCHILD,90.99056800,44.59625300,1319,.0002700000
55,54742,WI,FALL CREEK,91.28563100,44.76838500,3814,.0007800000
55,54744,WI,HILLSDALE,91.85985700,45.32136000,560,.0001140000
55,54745,WI,HOLCOMBE,91.13295500,45.25126300,1752,.0003580000
55,54746,WI,HUMBIRD,90.88825700,44.53667600,633,.0001290000
55,54747,WI,INDEPENDENCE,91.45351100,44.39592600,2826,.0005780000
55,54748,WI,JIM FALLS,91.26490900,45.06443900,974,.0001990000
55,54749,WI,KNAPP,92.07520100,44.95449500,935,.0001910000
55,54750,WI,MAIDEN ROCK,92.27821200,44.60859900,1503,.0003070000
55,54751,WI,MENOMONIE,91.92651000,44.87182000,21211,.0043360000
55,54754,WI,MERRILLAN,90.81049600,44.43693800,1317,.0002690000
55,54755,WI,MODENA,91.66957600,44.60985300,4907,.0010030000
55,54756,WI,NELSON,92.00074200,44.42947000,652,.0001330000
55,54757,WI,NEW AUBURN,91.51974700,45.23562000,2101,.0004290000
55,54758,WI,OSSEO,91.21914800,44.55992300,4347,.0008890000
55,54759,WI,PEPIN,92.13935300,44.45868700,1504,.0003070000
55,54761,WI,PLUM CITY,92.18372500,44.63597900,1050,.0002150000
55,54762,WI,PRAIRIE FARM,91.97420500,45.24618300,1061,.0002170000
55,54763,WI,RIDGELAND,91.87902400,45.18677300,863,.0001760000
55,54765,WI,SAND CREEK,91.70144600,45.17051300,501,.0001020000
55,54766,WI,SHELDON,90.91414800,45.31817100,1711,.0003500000
55,54767,WI,SPRING VALLEY,92.29059900,44.83556900,2746,.0005610000
55,54768,WI,STANLEY,90.93893500,44.96887200,3157,.0006450000
55,54769,WI,STOCKHOLM,92.22842900,44.50044100,434,.0000890000
55,54770,WI,STRUM,91.38327100,44.56735600,1560,.0003190000
55,54771,WI,THORP,90.80286100,44.95731900,4803,.0009820000
55,54772,WI,WHEELER,91.88705500,45.07185600,1094,.0002240000
55,54773,WI,WHITEHALL,91.30295300,44.38268300,3330,.0006810000
55,54801,WI,SPOONER,91.91555000,45.85046800,5384,.0011010000
55,54805,WI,ALMENA,92.00269100,45.41950700,3180,.0006500000
55,54806,WI,MOQUAH,90.87671200,46.57794800,12254,.0025050000
55,54810,WI,BALSAM LAKE,92.41495400,45.45884500,1765,.0003610000
55,54812,WI,BARRON,91.84996000,45.40053500,4049,.0008280000
55,54813,WI,BARRONETT,92.01959500,45.61899500,804,.0001640000
55,54814,WI,BAYFIELD,90.82168100,46.83535900,2375,.0004860000
55,54817,WI,BIRCHWOOD,91.57756400,45.64029600,1962,.0004010000
55,54819,WI,BRUCE,91.29062200,45.44792300,2654,.0005430000
55,54820,WI,BRULE,91.55386200,46.57631800,902,.0001840000
55,54821,WI,CABLE,91.22443800,46.21715500,1311,.0002680000
55,54822,WI,CAMERON,91.73099200,45.40383600,3314,.0006770000
55,54824,WI,CENTURIA,92.54774100,45.44836900,1791,.0003660000
55,54826,WI,COMSTOCK,92.08596100,45.49111400,473,.0000970000
55,54827,WI,CORNUCOPIA,91.09742100,46.83717100,242,.0000490000
55,54828,WI,NEW POST,91.32782500,45.80966400,377,.0000770000
55,54829,WI,CUMBERLAND,92.02970900,45.54030000,4229,.0008650000
55,54830,WI,DAIRYLAND,92.26599500,46.02968100,1855,.0003790000
55,54832,WI,DRUMMOND,91.28556900,46.31189600,329,.0000670000
55,54835,WI,EXELAND,91.22381900,45.67529800,939,.0001920000
55,54836,WI,FOXBORO,92.14925400,46.48751100,1528,.0003120000
55,54837,WI,CLAM FALLS,92.42648200,45.66531400,4011,.0008200000
55,54838,WI,GORDON,91.80330100,46.23360300,1088,.0002220000
55,54839,WI,GRAND VIEW,91.10746500,46.35768200,280,.0000570000
55,54840,WI,EVERGREEN,92.66268500,45.76131200,4008,.0008190000
55,54843,WI,NORTH WOODS BEAC,91.39765900,46.00140400,9339,.0019090000
55,54844,WI,HERBSTER,91.23319300,46.82128000,230,.0000470000
55,54845,WI,HERTEL,92.14041900,45.80756100,110,.0000220000
55,54846,WI,HIGH BRIDGE,90.73826000,46.37961300,536,.0001100000
55,54847,WI,IRON RIVER,91.42105600,46.57898400,1777,.0003630000
55,54848,WI,LADYSMITH,91.10880400,45.47194100,6737,.0013770000
55,54849,WI,LAKE NEBAGAMON,91.74024300,46.50234700,1824,.0003730000
55,54850,WI,LA POINTE,90.60362200,46.84667500,17,.0000030000
55,54853,WI,LUCK,92.41639100,45.55679900,2131,.0004360000
55,54854,WI,MAPLE,91.70201500,46.62059100,891,.0001820000
55,54855,WI,MARENGO,90.83999100,46.40711200,592,.0001210000
55,54856,WI,DELTA,91.05751100,46.45728500,1519,.0003110000
55,54858,WI,MILLTOWN,92.50173900,45.52708200,1570,.0003210000
55,54859,WI,MINONG,91.85062800,46.10445000,1451,.0002970000
55,54862,WI,OJIBWA,91.11092200,45.78535100,401,.0000820000
55,54864,WI,POPLAR,91.82534500,46.57708000,1064,.0002180000
55,54865,WI,PORT WING,91.39201600,46.76204000,544,.0001110000
55,54867,WI,RADISSON,91.22615000,45.77335900,509,.0001040000
55,54868,WI,CANTON,91.73354400,45.51046600,13996,.0028610000
55,54870,WI,SARONA,91.76210300,45.70853200,1201,.0002460000
55,54871,WI,SHELL LAKE,91.96060600,45.75359800,3450,.0007050000
55,54872,WI,SIREN,92.38915100,45.78214000,2495,.0005100000
55,54873,WI,BARNES,91.77015400,46.38882100,2443,.0004990000
55,54874,WI,WENTWORTH,91.94580500,46.58865900,3029,.0006190000
55,54875,WI,EARL,91.67773400,45.96038400,970,.0001980000
55,54876,WI,STONE LAKE,91.50929100,45.83373300,1662,.0003400000
55,54880,WI,SUPERIOR,92.09117400,46.70155200,29513,.0060330000
55,54888,WI,TREGO,91.85805100,45.95155600,1037,.0002120000
55,54889,WI,TURTLE LAKE,92.17814200,45.42134900,2048,.0004190000
55,54891,WI,WASHBURN,90.90951600,46.68059500,3177,.0006490000
55,54893,WI,WEBSTER,92.32272200,45.87400100,3012,.0006160000
55,54895,WI,WEYERHAEUSER,91.42894400,45.42634700,858,.0001750000
55,54896,WI,LORETTA,90.94959100,45.84141900,1385,.0002830000
55,54901,WI,OSHKOSH,88.54363500,44.02196200,57187,.0116900000
55,54904,WI,OSHKOSH,88.60701500,44.03035600,12608,.0025770000
55,54909,WI,ALMOND,89.35836400,44.28983200,2002,.0004090000
55,54911,WI,APPLETON,88.39764900,44.27732500,25970,.0053090000
55,54914,WI,APPLETON,88.43260800,44.27099200,23028,.0047070000
55,54915,WI,APPLETON,88.39990200,44.26351000,42119,.0086100000
55,54921,WI,BANCROFT,89.53043800,44.30648000,1368,.0002800000
55,54922,WI,BEAR CREEK,88.74037500,44.53480000,1488,.0003040000
55,54923,WI,BERLIN,88.94900900,43.97693600,8132,.0016620000
55,54928,WI,CAROLINE,88.88874900,44.72757400,293,.0000600000
55,54929,WI,CLINTONVILLE,88.74299900,44.63644200,8902,.0018200000
55,54930,WI,COLOMA,89.49433200,44.02746200,1364,.0002790000
55,54932,WI,ELDORADO,88.63882700,43.84147100,765,.0001560000
55,54935,WI,TAYCHEEDAH,88.42914900,43.77044600,37093,.0075830000
55,54937,WI,NORTH FOND DU LA,88.48126400,43.79263300,14665,.0029980000
55,54940,WI,FREMONT,88.84485200,44.23788400,3211,.0006560000
55,54941,WI,GREEN LAKE,88.96847000,43.84438300,2504,.0005120000
55,54942,WI,GREENVILLE,88.56957900,44.29974700,1722,.0003520000
55,54943,WI,HANCOCK,89.53444800,44.12974300,1214,.0002480000
55,54944,WI,HORTONVILLE,88.62813000,44.32730600,5602,.0011450000
55,54945,WI,IOLA,89.13731100,44.53218300,2589,.0005290000
55,54946,WI,KING,89.11373900,44.26733200,661,.0001350000
55,54947,WI,LARSEN,88.69630500,44.19842100,1863,.0003810000
55,54948,WI,LEOPOLIS,88.87222300,44.78118800,403,.0000820000
55,54949,WI,MANAWA,88.91644400,44.47014800,2749,.0005620000
55,54950,WI,MARION,88.87670600,44.67941400,3071,.0006280000
55,54952,WI,MENASHA,88.41753600,44.21116400,22505,.0046010000
55,54956,WI,NEENAH,88.47920100,44.18109400,34261,.0070040000
55,54960,WI,NESHKORO,89.23357200,43.89894300,2210,.0004520000
55,54961,WI,NEW LONDON,88.75542800,44.39284700,13037,.0026650000
55,54962,WI,OGDENSBURG,89.01185100,44.46780300,1509,.0003080000
55,54963,WI,OMRO,88.75193300,44.03567800,5678,.0011610000
55,54964,WI,PICKETT,88.71345700,43.90091700,518,.0001060000
55,54965,WI,PINE RIVER,89.04041500,44.16039300,2148,.0004390000
55,54966,WI,PLAINFIELD,89.45589600,44.20907900,2336,.0004780000
55,54967,WI,POY SIPPI,88.92683500,44.11006900,232,.0000470000
55,54968,WI,PRINCETON,89.12491300,43.84382700,3101,.0006340000
55,54970,WI,REDGRANITE,89.09812500,44.04381000,2093,.0004280000
55,54971,WI,RIPON,88.84243300,43.84540200,10694,.0021860000
55,54974,WI,ROSENDALE,88.64170400,43.78890300,2012,.0004110000
55,54977,WI,SCANDINAVIA,89.16504200,44.46043600,1097,.0002240000
55,54978,WI,TILLEDA,88.90749800,44.81181200,58,.0000120000
55,54979,WI,VAN DYNE,88.51000800,43.87339900,1403,.0002870000
55,54981,WI,WAUPACA,89.11014300,44.34810100,11716,.0023950000
55,54982,WI,WAUTOMA,89.26655100,44.06557600,6318,.0012920000
55,54983,WI,WEYAUWEGA,88.94104700,44.32097300,3886,.0007940000
55,54984,WI,WILD ROSE,89.19525200,44.18343300,2127,.0004350000
55,54986,WI,WINNECONNE,88.72138400,44.11870400,3887,.0007950000
56,82001,WY,CHEYENNE,104.79623400,41.14371900,33107,.0729890000
56,82007,WY,CHEYENNE,104.81074500,41.10843300,15050,.0331800000
56,82009,WY,CHEYENNE,104.80232800,41.18356600,22028,.0485640000
56,82050,WY,ALBIN,104.15054200,41.43423700,310,.0006830000
56,82051,WY,LARAMIE,105.81970800,41.56272100,22,.0000490000
56,82052,WY,BUFORD,105.46969700,41.14211500,97,.0002140000
56,82053,WY,BURNS,104.31552100,41.20029700,1303,.0028730000
56,82054,WY,CARPENTER,104.27651400,41.04281900,222,.0004890000
56,82055,WY,CENTENNIAL,105.99451000,41.33914900,446,.0009830000
56,82057,WY,82057,106.16435800,41.07092800,60,.0001320000
56,82058,WY,GARRETT,105.55053400,42.14201500,120,.0002650000
56,82063,WY,JELM,105.92572700,41.14572300,470,.0010360000
56,82070,WY,LARAMIE,105.58114600,41.31290700,29327,.0646560000
